機構狀態,機構名稱,地址縣市別,地址鄉鎮市區,地址街道巷弄號,負責人姓名,負責人性別,電話,是否為健保特約藥局
"開業","國貞藥局","屏東縣","屏東市","龍華路一九九號","劉奐崑","男","87550716","N"
"開業","國泰維康藥局","臺北市","大安區","仁愛路4段266巷15弄20號","張家瑞","男","27542185","Y"
"開業","國泰藥局","臺北市","大安區","仁愛路4段300巷17弄1號1樓","吳靜安","男","227086221","Y"
"開業","國泰藥局","桃園市","中壢區","中正路３４２號","劉淑美","女","034937136","Y"
"開業","國泰藥局","屏東縣","屏東市","民族路２６４號","蔣邦強","男","087347784","N"
"開業","國泰藥局","花蓮縣","花蓮市","中華路459-1號","葉明韶","男","38530959","Y"
"開業","國泰藥師藥局","臺北市","北投區","自強街139-1號","王朝弘","男","28223995","Y"
"開業","國泰藥師藥局","新北市","中和區","光華街10號1樓","李聖玄","男","0222430119",""
"開業","國清藥局","南投縣","竹山鎮","雲林路４４之３號","陳聯翹","男","49643860","Y"
"開業","國新藥局","新北市","中和區","員山路１４６之４號","施　漢","男","0022212322","Y"
"開業","國瑞藥局","新竹縣","竹東鎮","大同路二一號","彭瑞城","男","035966 698","Y"
"開業","國群藥局","高雄市","鼓山區","延平街六五之一號","黃惠卿","女","075323627","N"
"開業","國群藥師藥局","高雄市","鳳山區","武松里鳳松路234號","王怜臻","女","77905898","N"
"開業","國聖藥局","南投縣","草屯鎮","芬草路一段３５號","陳聖美","女","0 0 0","Y"
"開業","國榮藥局","新北市","三重區","碧華街５０號","劉玉華","女","0228578497","N"
"開業","國際大藥局","臺中市","龍井區","藝術街6號","陳建成","男","26522118","Y"
"開業","國慶藥局","新北市","板橋區","國慶路268號1樓","謝忠育","男","229641680","Y"
"開業","國豐大藥局","新竹市","東區","光復路1段362-18號","范智晴","女","35779960","Y"
"開業","國豐大藥局","新竹縣","竹東鎮","長春路三段6號","范國豐","男","35960360","Y"
"開業","國豐藥局","嘉義市","西區","北興街245之2號1樓","王成偉","男","52318473","Y"
"開業","國豐藥師藥局","苗栗縣","苑裡鎮","苑南里和平路94號","陳嘉明","男","","Y"
"開業","埤頭貓頭鷹藥局","彰化縣","埤頭鄉","斗苑西路230號1樓","張炳城","男","048921011、0928391391","Y"
"開業","埤頭藥局","彰化縣","埤頭鄉","斗苑西路２６１號","許秀美","女","048922162","Y"
"開業","培英藥局","宜蘭縣","羅東鎮","純精路二段113號1樓","林秀玉","女","395582110918316990","Y"
"開業","基金藥局","基隆市","安樂區","基金一路133-6號1樓","陳俊明","男","","Y"
"開業","基隆藥局","基隆市","信義區","東信路166、168號1、2樓","賴炯瑋","男","224680955","Y"
"開業","基礎藥局","新北市","樹林區","中山路一段２２８號","陳忠義","男","026827333","N"
"開業","堂元藥局","雲林縣","西螺鎮","新豐里福來路120號","李進界","男","055873408","N"
"開業","堃泰中西藥局","彰化縣","埤頭鄉","合興村斗苑西路267號","許朝富","男","48928798","Y"
"開業","娸淇藥局","臺北市","中山區","伊通街95號","李宜真","女","25082762","Y"
"開業","婕康藥妝藥局","臺中市","西區","民生路159號1樓","賴吟娥","女","422298777","Y"
"開業","婕登藥局","臺北市","松山區","八德路4段699號","蔡秀敏","女","27482893","Y"
"開業","婕登藥局","基隆市","仁愛區","愛三路５３號１、２樓","謝志明","男","24222582","Y"
"開業","專心藥局","臺北市","中山區","伊通街112之2號","朱思蓉","女","25155847","N"
"開業","專品公園藥局","臺北市","中正區","公園路32號1樓","謝宜伶","女","23142338","Y"
"開業","專品六張犁藥局","臺北市","大安區","基隆路2段217號1樓","王暐斮","男","287322226","N"
"開業","專品先嗇宮藥局","新北市","三重區","光復路一段47號1樓","陳青圻","男","85124658","Y"
"開業","專品光復藥局","臺北市","信義區","光復南路467之1號","邵偉城","男","227586682","Y"
"開業","專品南京藥局","臺北市","松山區","南京東路4段73號1樓","黃子安","男","25147685","Y"
"開業","專品南昌藥局","臺北市","中正區","南昌路1段66號1樓","李定遠","男","02 23560069","Y"
"開業","專品政大藥局","臺北市","文山區","指南路2段8號(1樓)","華劭宸","男","222343010",""
"開業","專品龍江藥局","臺北市","中山區","龍江路311號1樓","蔡允倫","男","(02)25178870","Y"
"開業","專品藥局","臺北市","萬華區","長沙街二段71之1號","黃韋嘉","男","23718892","Y"
"開業","崇仁藥局","臺南市","東區","崇學路２３１號","莊宜敏","女","2894115","Y"
"開業","崇文藥師藥局","臺中市","清水區","和平路428之15號","蔡崇文","男","","Y"
"開業","崇光藥局","臺北市","大安區","忠孝東路3段305號7樓之3","林怡雯","女","27217958","Y"
"開業","崇光藥局","高雄市","左營區","華夏路755號","李韋儀","女","3452211","Y"
"開業","崇安藥局","臺中市","北屯區","昌平路二段五十四之三號一樓","楊美月","女","424221929","Y"
"開業","崇安藥局","臺中市","大里區","中興路一段一三六號","蕭政雄","男","424953479","N"
"開業","崇安藥局","高雄市","小港區","高鳳路472號1樓","吳瑞菊","女","077918618、078034335","N"
"開業","崇安藥局","苗栗縣","後龍鎮","中正路１２０號","洪景鎮","男","037722 830","N"
"開業","崇安藥師藥局","臺南市","東區","崇學路287號","黃建瑋","男","63350717","Y"
"開業","崇明台安藥局","臺南市","東區","崇明路304號1樓","李淑蓮","女","062900350. 0963008517","Y"
"開業","崇明保健藥局","臺南市","東區","崇明路972號1樓","楊元儀","女","2008088",""
"開業","崇信藥局","臺北市","中正區","齊東街８８號","黃榮欽","男","0223417557","Y"
"開業","崇信藥局","高雄市","新興區","中正四路53號一樓","宋幸璟","女","2810205","Y"
"開業","崇恩藥局","新北市","永和區","成功路二段135號1樓","吳麗惠","女","0289214022","Y"
"開業","崇善藥局","臺南市","東區","崇善路392號1樓","陳羽軒","女","","Y"
"開業","崇場藥局","彰化縣","彰化市","台化街８８號","蔡崇場","男","047236217","N"
"開業","崇愛藥局","新北市","土城區","永豐路１７號","劉棟華","男","22665506","Y"
"開業","崇愛藥局","桃園市","大園區","新興路五三號","王盛發","男","033865381","N"
"開業","崇愛藥局","雲林縣","崙背鄉","大業路27號","黃焌益","男","56962769","Y"
"開業","崇義藥局","臺南市","東區","崇德路473號1樓","洪晴敏","女","(06)2677157.0931840253",""
"開業","崇德啄木鳥藥局","臺中市","北屯區","崇德路二段217號","黃敏君","女","422410441","Y"
"開業","崇德新高橋藥局","高雄市","左營區","華夏路622號1樓","鄭百奇","男","73460931",""
"開業","崇德藥局","臺中市","北屯區","崇德路二段31號","許紫婕","女","422361331","Y"
"開業","崇德藥局","新北市","瑞芳區","明燈路三段39-11號1樓","楊蘭心","女","24976051","Y"
"開業","崇蘭台安藥局","屏東縣","屏東市","廣東路1490號","莊昌睿","男","87327225","Y"
"開業","崙背台丞藥局","雲林縣","崙背鄉","建國路56號","余珮如","女","56966789","Y"
"開業","崙湞藥局","臺中市","北屯區","進化北路45號","彭莉茹","女","422370189","Y"
"開業","崧民藥師藥局","高雄市","三民區","金鼎路228號","陳玉琴","女","3102496","Y"
"開業","崧柏藥局","高雄市","鼓山區","華榮路543號","張盈棠","男","75542027","Y"
"開業","崧博藥師藥局","苗栗縣","竹南鎮","龍山路3段37號","許金瑞","男","","Y"
"開業","崧德堂藥局","桃園市","中壢區","文化路３６２號","倪聞倉","男","034555035","Y"
"開業","常仁藥局","新北市","板橋區","中正路1巷4號","許志儒","男","229674999","Y"
"開業","常禾藥局","高雄市","楠梓區","常德路333號1F","王家君","女","073552171","Y"
"開業","常安中西藥局","新北市","永和區","保平路26號1樓","陳弘偉","男","","Y"
"開業","常安藥局","新北市","五股區","工商路７１號","葉瑞添","男","22917912","Y"
"開業","常青保健藥局","臺中市","北區","漢口路四段９３號１Ｆ","陳奕文","男","422939714","N"
"開業","常春藤藥局","臺中市","西屯區","福康路80號1樓","王坤寶","女","424619296","Y"
"開業","常春藤藥局","雲林縣","土庫鎮","中山路246號","沈茂森","男","056627371","Y"
"開業","常春藥局","雲林縣","虎尾鎮","光復路468號","黃英釗","男","56330550","Y"
"開業","常新藥局","臺南市","中西區","健康路一段370號","許力文","男","62130912","Y"
"開業","康乃爾藥局","臺南市","中西區","成功路321號","李瑞珠","女","2267917","Y"
"開業","康乃馨藥局","臺北市","大安區","建國南路1段327號","沈珊珊","女","23257097","Y"
"開業","康之友藥局","臺北市","萬華區","青年路20號","黃耀欽","男","223011598","Y"
"開業","康仁藥局","臺北市","中山區","北安路578巷8弄3號","姚臺華","男","0225323739","N"
"開業","康元中西綜合藥局","新北市","汐止區","大同路二段219號","鍾盈淑","女","86923648","Y"
"開業","康元藥局","臺中市","南屯區","黎明路二段二八一號一樓","廖本常","男","422548622","Y"
"開業","康元藥局","新竹市","東區","建功一路五九巷十號","李元雄","男","","Y"
"開業","康友藥師藥局","臺南市","北區","和緯路二段243號","尤菁琳","女","2520666","Y"
"開業","康心藥局","新北市","新店區","北新路三段104號1樓","劉志忠","男","02 86655858","Y"
"開業","康民藥局","新北市","新莊區","富國路110號1樓","吳富祥","男","22054439","Y"
"開業","康民藥局","宜蘭縣","羅東鎮","公正路148號","王宗民","男","9576036","Y"
"開業","康田大藥局","新竹市","東區","金山街102號1樓","林駿昇","男","35638217","Y"
"開業","康禾藥局","宜蘭縣","宜蘭市","泰山路150號","簡國淵","男","039361 977","Y"
"開業","康禾藥局","彰化縣","彰化市","崙平里建和街52號","陳柏蓁","女","47624077","Y"
"開業","康立藥局","新竹市","北區","水田街162號1樓","謝佳玓","女","35457591","Y"
"開業","康立藥局","新竹縣","竹北市","中正東路288號","劉秀卉","女","035518 093","Y"
"開業","康立藥局新埔店","新竹縣","新埔鎮","中正路381號","羅蓓文","女","35896129","Y"
"開業","康丞藥局","臺中市","北區","崇德路一段561號1樓","簡國倫","男","","Y"
"開業","康吉藥局","臺中市","梧棲區","中和街一二六號一樓","劉愃坱","男","426584836","N"
"開業","康好健保藥局","彰化縣","彰化市","光南里旭光路291號","鐘瑩清","女","47234725","Y"
"開業","康好藥局","臺中市","大甲區","三民路132-2號","陳武德","男","426802149","Y"
"開業","康好藥局","南投縣","草屯鎮","太平路一段225號","王茂昌","男","492358838","Y"
"開業","康好藥局二林店","彰化縣","二林鎮","南光里大成路一段561號","翁啟士","男","48966015","Y"
"開業","康好藥局三民店","彰化縣","彰化市","興北里三民路201號","洪士祥","男","47281089","Y"
"開業","康好藥局北斗店","彰化縣","北斗鎮","西德里中華路327號","顏貽木","男","48877131","Y"
"開業","康好藥局南校店","彰化縣","彰化市","華北里南校街104號","譚秀蘭","女","7283491","Y"
"開業","康好藥局鹿港店","彰化縣","鹿港鎮","民權路134號","陳淑嫻","女","47772877","N"
"開業","康安新美藥局","苗栗縣","苗栗市","中正路739號1樓","鍾桂蘭","女","378566","Y"
"開業","康旭藥局","新北市","林口區","麗園一街6巷9號1樓之3","楊宗和","男","226007807","Y"
"開業","康旭藥局","桃園市","龜山區","復興一路212巷17號2樓","游秀清","男","33288287","Y"
"開業","康而美聖安藥師藥局","桃園市","蘆竹區","南山路一段二之一號","蔡培成","男","33228753","Y"
"開業","康而富藥局","臺南市","南區","鹽埕里金華路一段375號1樓","韓榮川","男","(06)2639373","Y"
"開業","康佑藥局","臺北市","士林區","延平北路五段176號","王舒芳","女","(02)28119981","Y"
"開業","康佑藥局","宜蘭縣","冬山鄉","冬山路132號","游子弘","男","39591994","Y"
"開業","康佑藥局","彰化縣","和美鎮","和東里彰美路5段175號1樓","林雅青","女","047576816、047576680","Y"
"開業","康利藥局","苗栗縣","頭份市","仁愛路８６號","徐淑玲","女","037666 101","Y"
"開業","康呈安藥局","臺北市","中正區","汀州路2段187號1樓","李浩維","男","223672215","Y"
